Sourceid,Targetid,Weights
0,7,344519.2562828907
0,41,124083.6184667472
0,45,9010.203852800008
0,121,5120.0
0,137,346.7906553662879
0,159,203987.968
0,181,122450.5226752
0,184,24003.101589504007
0,237,73367.04000000001
0,253,94644.71552
0,265,7870.500726374404
0,267,3237.3153464320008
0,279,39566.517540749315
0,283,45429.12
0,288,30.236889644414255
0,299,190150.4
0,306,507.85484799999904
0,309,11011.84
0,321,11469.439999999991
0,324,19924.672348527
0,336,459.2000000000001
0,348,3166.785464087058
0,353,4194.304000000001
0,363,9586.7904
0,366,8819.208191999998
0,381,84356.1234869635
0,389,39390.48
0,409,95.66259223984169
0,419,19650.028736
0,422,8066.72
0,436,8203.016761600002
0,441,509.280256
0,449,2047.7777779097607
0,454,27.52
0,462,92.8
0,465,127688.0
0,469,30872.0
0,478,4060.0
0,482,16445.0
0,492,36732.0576
0,501,970.601874784768
0,517,13988.8
0,527,34040.8
0,538,15747.952689999998
0,562,71952.0
0,579,8440.159232
0,596,6567.10175744
0,600,6013.372334080001
0,605,203.37664000000007
0,621,12907.52
0,678,69815.57733376001
0,685,51967.0
0,697,22659.2
0,721,3021.619200000001
0,724,1718.143999999999
0,725,15769.0
0,735,91.64554240000004
0,752,607.6159999999999
0,757,5602.1759999999995
0,785,32491.0
0,801,5638.7379200000005
0,832,132.68479999999997
0,864,4133.600000000006
0,871,1292.4928
0,875,1355.0079999999996
0,889,24091.159999999996
0,893,41.3335552
0,894,728.2150604800007
0,914,720.1095680000001
0,915,1690.8451839999996
0,918,511.8000000000002
0,962,25.39860787199997
0,972,559.5999999999999
0,980,32099.0
0,988,3.2000000000007276
0,999,1424.4
0,1018,3.399999999999636
0,1022,1233.6446832640004
0,1032,19546.23827968
0,1063,12667.944960000004
0,1070,30515.76742144
0,1072,6956.0
0,1151,5328.3200000000015
0,1152,2695.2
0,1153,8.72415232
0,1156,5875.548160000002
0,1168,56.83199999999988
0,1177,441.45049599999976
0,1200,2124.8
0,1228,5497.0
0,1235,876.0744447999998
0,1237,2394.4
0,1240,2636.0
0,1242,5600.0
0,1255,212.6399999999998
0,1257,1777.230570626847
0,1274,28660.0
0,1281,139.98489600000005
0,1288,595.3999999999996
0,1291,1082.3999999999996
0,1298,1316.89856
0,1310,9476.947968000002
0,1315,1995.2639999999992
0,1316,566.5279999999999
0,1336,543.5135999999999
0,1338,5950.079999999999
0,1367,216.51456
0,1377,4907.07627008
0,1401,868.3999999999996
0,1404,571.7951999999999
0,1440,25040.0
0,1450,1860.4799999999996
0,1473,13984.344896
0,1477,3613.696000000001
0,1488,5159.200000000001
0,1512,1474.1964799999996
0,1517,7669.36832
0,1526,1032.0
0,1545,2965.6000000000004
0,1590,1796.6799999999998
0,1611,1237.12
0,1630,4400.1359999999995
0,1662,844.0000000000005
0,1717,345.1999999999998
0,1747,177.919999999999
0,1755,22.9376
0,1757,5036.912640000001
0,1781,2096.7999999999993
0,1816,688.1280000000002
0,1825,589.5999999999999
0,1833,1980.5999999999997
0,1854,2906.12
