Sourceid,Targetid,Weights
0,7,841111.4655344007
0,21,8805.138432927784
0,41,302938.521647332
0,47,1735921.8236893327
0,137,846.6568734528512
0,138,41245.90080000001
0,153,579655.2302
0,184,58601.32224
0,186,13730.70234771456
0,207,152344.43455365123
0,210,212139.2128
0,239,17682.6528346723
0,253,8535.756799999997
0,257,74163.712
0,261,187.36000000000004
0,265,19215.089664000006
0,267,7903.60192
0,270,63158.171260589195
0,288,73.82053135843323
0,290,41192.704000000005
0,293,1400.0
0,306,1239.8799999999974
0,324,48644.21960089598
0,345,19044.8
0,348,7731.409824431292
0,353,10240.0
0,356,51000.0
0,373,29656.800000000003
0,380,3087.8720000000003
0,398,3440.6400000000003
0,401,1686.4
0,409,233.5512505855509
0,416,11288.276407808
0,422,925.7264000000014
0,441,1243.36
0,474,17588.893875200003
0,479,16100.48
0,482,2975.0719999999988
0,501,2369.6334833612495
0,518,1720.123392000001
0,530,8825.37792
0,535,66231.7599378647
0,540,10933.0
0,592,10043.6672512
0,598,7467.827927449601
0,600,14681.0848
0,605,1793.4
0,627,1124.0734720000005
0,637,1940.0
0,638,18170.24
0,663,10508.800000000008
0,680,16195.2
0,685,9577.76858112
0,697,4431.232
0,702,848.7929118720006
0,706,1374.3199999999997
0,721,7377.0
0,732,9843.76
0,735,223.74400000000003
0,743,6870.06806293453
0,744,1201.1199999999997
0,751,760.832
0,757,9158.2
0,777,2157.2608
0,779,1046.2399999999996
0,781,3950.72
0,785,16962.0
0,796,2259.1917439999997
0,804,3845.44
0,826,1874.3296000000005
0,847,2551.0
0,872,17770.7462656
0,893,100.91199999999996
0,894,1777.8688000000006
0,914,1758.08
0,921,870.1999999999998
0,947,4502.120038400002
0,962,62.00831999999991
0,970,8247.2
0,972,4284.039999999999
0,1004,37992.0
0,1018,152.0
0,1022,3011.82784
0,1032,13233.681920000005
0,1109,835.4529280000003
0,1111,49730.0
0,1133,25996.0
0,1143,753.9712
0,1150,7782.912
0,1153,21.2992
0,1177,1077.7599999999993
0,1227,8769.0
0,1236,10244.0
0,1240,211.1199999999999
0,1276,941.6000000000004
0,1281,341.7600000000001
0,1294,40.43309056000001
0,1310,23137.08
0,1313,14896.8
0,1330,21364.347072
0,1338,1494.0
0,1367,528.5999999999999
0,1430,4102.704640000001
0,1435,802.6112
0,1444,8100.0
0,1449,836.5999999999999
0,1450,2279.5174740492293
0,1456,3272.8
0,1472,3163.2000000000003
0,1504,13859.0
0,1512,1553.7999999999993
0,1527,2520.0
0,1529,4799.5599999999995
0,1544,663.0656
0,1608,4340.0
0,1630,8507.0
0,1649,3762.42176
0,1654,41.0
0,1657,10325.8590976
0,1665,4046.799286894591
0,1683,1842.1760000000008
0,1755,56.0
0,1770,185.0
0,1772,677.0073599999998
0,1779,40.0
0,1793,230.4
0,1816,1680.0
0,1819,2264.8
0,1820,3022.7200000000003
0,1822,1794.8011519999986
0,1833,731.648
0,1853,1456.79872
0,1878,833.9200000000001
0,1881,345.9200000000001
0,1885,1375.36
0,1894,1153.92
0,1904,25801.920268799997
0,1914,12800.0
0,1924,5157.0
0,1943,1003.1437929177416
0,1948,11492.8
0,1968,555.9999999999964
0,1972,8342.4
0,1975,796.672
0,1976,8038.4
0,1983,1920.0
0,1991,3027.5999999999995
0,2040,17179.0
0,2054,2330.144
0,2063,126.4
0,2064,438.6235351040001
0,2065,1478.4
0,2066,4206.755840000001
0,2072,3963.0
0,2075,271.91470079999965
0,2086,1521.8000000000002
0,2101,613.4169600000001
0,2122,6949.0
0,2130,751.616
0,2145,2464.3199999999997
0,2153,2241.576
0,2162,3555.0
0,2180,147.88465786880005
0,2181,462.3685565440005
0,2200,4562.400000000001
0,2235,818.4000000000001
0,2248,821.0
0,2251,5448.0
0,2253,921.2928000000002
0,2255,3.760946128355328
0,2300,527.2
0,2356,4873.6
0,2366,825.8000000000002
0,2383,9554.0
0,2395,1387.5200000000002
0,2405,174.39999999999998
0,2413,2515.328000000001
0,2449,62.07569920000003
0,2487,2812.0
0,2490,2376.3608035691327
0,2496,254.79999999999984
0,2534,843.0551040000005
0,2545,2648.2263654400003
0,2547,488.4000000000001
0,2583,3072.0
0,2592,1084.0
0,2596,450.12
0,2598,2000.0
0,2609,829.44
0,2618,327.68000000000006
0,2622,5740.0
0,2638,8489.0
0,2644,2000.0
0,2649,711.4000000000001
0,2650,3500.0
0,2675,2368.0
0,2678,1581.6
0,2693,600.0
0,2727,4964.8
0,2729,1418.6
0,2731,1664.4520960000002
0,2753,689.72
0,2783,135.653979324416
0,2803,618.7519999999998
0,2818,1565.736
0,2824,3392.0
0,2831,94.78144
0,2853,736.0
0,2896,132.8
0,2911,1236.6848
0,2916,1100.0
0,2934,788.9999999999995
0,2951,1694.9002727203815
0,2966,279.1999999999998
0,2988,2604.8
