Sourceid,Targetid,Weights
0,7,1314236.6648975008
0,20,6957.740494435463
0,21,13758.02880144966
0,32,64.3874009225626
0,41,473341.4400739562
0,47,2712377.849514582
0,117,437511.76999514154
0,137,1322.90136477008
0,138,64446.72000000001
0,165,33278.69544319421
0,207,238038.17899008
0,210,331467.52
0,253,13337.119999999995
0,257,115880.8
0,261,228.58956800000007
0,265,30023.577600000004
0,270,23604.553265343995
0,286,16907.52
0,288,115.3445802475519
0,290,64363.6
0,306,361.1599999999962
0,324,76006.59312639997
0,336,1358.8480000000004
0,352,13498.9628309504
0,353,16000.0
0,356,15000.0
0,380,4824.799999999999
0,394,25067.520000000004
0,398,5376.0
0,401,2635.0
0,409,364.9238290399232
0,412,36556.8
0,416,573.9760379546799
0,422,4581.760000000001
0,442,25937.92
0,479,25157.0
0,484,9347.05152
0,495,1379.4025668608003
0,501,3702.552317751952
0,518,2687.692800000001
0,534,5175.107646541002
0,560,36987.0
0,575,6245.888000000001
0,592,15693.23008
0,593,6897.6
0,597,776.2944000000006
0,600,1223.68
0,605,3036.0
0,627,1756.3648000000003
0,638,28391.0
0,649,10888.0
0,658,1926.4
0,677,9718.4
0,687,12399.2
0,697,6923.799999999999
0,702,1326.2389248000006
0,706,2256.6400000000003
0,726,10752.29466112
0,729,4780.479999999999
0,735,349.6
0,738,3619.4304000000006
0,751,1188.8
0,758,6355.200000000001
0,763,1127.6268944018643
0,777,3370.72
0,778,6501.6
0,780,1312.1986559999432
0,782,1656.0
0,785,21250.0
0,796,469.5359999999997
0,826,2928.6400000000003
0,851,14989.0
0,863,1752.1999999999998
0,872,655.4624000000003
0,874,13638.240000000002
0,884,1283.5225600000008
0,894,2777.9200000000005
0,895,31606.0
0,914,2747.0
0,918,722.71742208
0,921,659.8400000000001
0,947,7034.562560000002
0,962,858.1120000000001
0,981,5477.44
0,994,10546.104
0,1004,18839.040000000005
0,1006,3754.0
0,1022,137.85599999999977
0,1023,2880.4829852508155
0,1032,5325.279999999999
0,1072,14528.8
0,1109,1305.3952000000004
0,1115,6168.861439999998
0,1132,21055.2
0,1143,1178.0799999999997
0,1150,12160.8
0,1153,33.28
0,1200,732.7999999999997
0,1205,1834.4
0,1224,23344.0
0,1228,693.9135564998253
0,1258,4653.403340800001
0,1276,4981.964800000001
0,1281,534.0
0,1284,9795.097920000002
0,1289,5612.2768
0,1294,63.17670400000001
0,1314,401.53599999999983
0,1330,7545.344000000001
0,1338,5007.200000000001
0,1365,585.9200000000001
0,1403,3044.0
0,1427,2188.0
0,1428,668.1600000000001
0,1430,177.0239999999991
0,1435,1254.08
0,1439,5074.560000000001
0,1442,1155.6399999999996
0,1444,2900.0
0,1448,22585.344
0,1450,3561.746053201921
0,1454,1906.1760000000004
0,1467,4.505600000000001
0,1494,448.8000000000002
0,1504,8530.139839999998
0,1509,2245.0
0,1517,895.5199999999998
0,1526,703.5999999999999
0,1544,1036.04
0,1571,2869.6000000000004
0,1597,5413.4
0,1604,358.40000000000003
0,1611,559.3999999999999
0,1641,8161.0
0,1649,5878.784
0,1655,13217.259519999996
0,1665,6323.1238857727985
0,1683,2878.400000000001
0,1713,8786.944000000001
0,1717,573.0
0,1723,840.0
0,1758,600.0
0,1767,805.3921792000001
0,1768,5428.275199999998
0,1772,1057.8239999999996
0,1779,128.0
0,1820,4723.0
0,1822,10679.231999999996
0,1833,1143.1999999999998
0,1853,2276.248
0,1878,1303.0
0,1885,2149.0
0,1894,2607.0
0,1914,20000.0
0,1917,4193.280000000001
0,1943,1567.4121764339714
0,1960,1334.7999999999993
0,1972,5381.632000000001
0,1975,1244.8000000000002
0,1983,3000.0
0,1992,3684.4339200000018
0,2011,3196.8
0,2013,1663.8
0,2052,7689.6
0,2064,685.3492736000001
0,2065,440.0
0,2066,6573.0560000000005
0,2072,619.1359999999999
0,2082,5167.0
0,2086,5019.0
0,2088,3500.851200000001
0,2101,958.464
0,2110,138.0
0,2145,18137.0
0,2168,560.0
0,2180,231.06977792000004
0,2253,1439.5200000000002
0,2255,5.8764783255552
0,2316,194.56
0,2327,3779.5840000000007
0,2330,375.4719999999999
0,2356,7615.0
0,2362,6542.0
0,2395,2168.0
0,2413,3930.2000000000007
0,2418,89.0
0,2449,96.99328000000004
0,2490,3713.0637555767703
0,2496,149.12
0,2523,4810.240000000001
0,2534,1317.2736000000002
0,2545,4137.853696
0,2569,491.5200000000001
0,2583,4800.0
0,2588,175.63648000000003
0,2596,92.0
0,2605,3475.232640000001
0,2609,1296.0
0,2618,512.0
0,2663,1500.0
0,2680,1964.769280000001
0,2712,2986.0
0,2731,194.43200000000013
0,2744,302.08000000000004
0,2745,2022.92736
0,2747,2172.0151334912057
0,2768,66.0
0,2769,353.92
0,2770,4921.0
0,2783,211.9593426944
0,2803,966.7999999999996
0,2807,92.16104652799994
0,2824,9638.0
0,2831,148.096
0,2853,1150.0
0,2867,218.24000000000115
0,2911,1932.3199999999997
0,2923,29.18607355904
0,2957,427.0
0,2985,2378.24
0,2988,4070.0
0,3005,252.4839936
0,3008,204.8
0,3012,1654.7840000000006
0,3034,263.27500799999945
0,3091,827.6650228501711
0,3107,140.24704000000003
0,3141,7206.048
0,3149,1536.0
0,3151,164.82304
0,3199,288.0
0,3209,6000.0
0,3218,1612.92
0,3231,777.3999999999999
0,3262,2255.36
0,3281,531.2
0,3291,768.0
0,3293,6834.0
0,3309,1450.4
0,3336,2816.0
0,3346,1991.0
0,3361,416.6399999999994
0,3392,451.2153600000001
0,3429,3737.6
0,3432,3219.7999999999993
0,3442,684.0
0,3450,1024.0
0,3505,477.7612083199997
0,3524,3237.1200000000003
0,3534,838.4000000000001
0,3539,807.1680000000001
0,3658,1602.5600000000002
0,3664,332.0
0,3672,345.5864274943998
0,3694,752.0
0,3724,204.8
0,3730,1745.6
0,3748,596.0
0,3765,124.928
0,3808,324.93600000000004
0,3828,5827.759308800003
0,3835,2000.0
0,3844,682.1999999999998
0,3869,164.0
0,3876,257.28000000000003
0,3889,821.5756799999999
0,3902,5000.0
0,3918,346.40000000000003
0,4060,175.0
0,4122,519.4
0,4148,200.0
0,4154,496.6400000000001
0,4158,170.88
0,4189,196.0
0,4202,124.0
0,4208,118.76126813061124
0,4260,386.6
0,4350,558.0
0,4371,204.8
0,4377,620.9536
0,4502,34.27893929574373
0,4508,2.4575999999997293
1,11,365.6975673982978
1,88,186056.89272750533
1,104,94479.93466316396
1,270,14664.431161593551
1,431,3372.16
1,445,223.99999999999991
1,532,30056.0
1,579,16053.0
1,593,1422.3999999999996
1,628,5305.199999999997
1,669,2010.2
1,777,11153.28
1,779,2483.2000000000003
1,796,1897.3999999999996
1,854,10752.0
1,875,832.8399999999983
1,891,1768.7999999999993
1,892,3008.0
1,894,111.0
1,924,6690.799999999999
1,939,5068.8
1,981,4588.799999999999
1,1004,5475.84
1,1063,13794.983936000002
1,1126,12120.111787290623
1,1147,48942.0
1,1185,2088.8
1,1200,723.3536000000003
1,1226,1024.0
1,1240,1312.16
1,1242,2729.0
1,1290,247.66054399999985
1,1304,79.7696000000001
1,1319,306.5999999999999
1,1357,63.0
1,1413,1006.7968
1,1454,2817.024
1,1496,4627.0
1,1516,1411.84
1,1561,16.0
1,1589,1055.36
1,1707,7519.16
1,1721,359.64800000000014
1,1832,1145.6
1,1890,26.624
1,1944,13497.6
1,1957,779.0399999999994
1,2054,5145.8112
1,2072,1549.6399999999994
1,2159,2452.1728000000003
1,2178,9075.2
1,2486,1053.4400000000005
1,2490,1694.6716800000004
1,2496,489.5916032
1,2532,1306.0
1,2577,59.904
1,2653,98.4
1,2678,2536.0
1,2719,2850.0
1,2740,479.2000000000001
1,2815,405.25824
1,2865,722.528
1,2937,596.3520000000001
1,3024,1400.0
1,3035,400.8
1,3357,5579.161600000001
1,3361,4449.300480000001
1,3432,1294.4
1,3476,618.0864000000001
1,3514,68.81280000000001
1,3530,194.64192000000008
1,3539,2210.432
1,3555,92.8
1,3761,596.0
1,3786,386.6624000000001
1,4010,128.7286423552
1,4145,80.0
1,4157,216.8455168000001
1,4394,524.8000000000001
2,32,225836.88489840305
2,93,491869.2194976951
2,104,10238.577607816456
2,165,32095.758316805815
2,170,527.6467199999996
2,196,3407.3495118597248
2,226,3687.770559999999
2,248,143979.05231638692
2,265,7318.080000000001
2,270,850.6538184206391
2,359,1132.48
2,363,49810.0
2,366,39643.2
2,409,653.4354874400769
2,416,679.97243245952
2,423,8254.800000000003
2,425,649.3347840000001
2,442,2578.879999999999
2,449,1369.985515520001
2,452,4899.0
2,463,455.423999999999
2,475,2675.2645760000014
2,495,12588.610676019198
2,512,2761.4399999999996
2,516,488.288
2,551,8345.376
2,556,4668.5999999999985
2,565,13558.4
2,566,14084.889600000002
2,569,167.77216000000007
2,608,1600.0
2,622,22272.0
2,633,8830.0
2,636,5529.6
2,639,797.8
2,697,20267.2
