Sourceid,Targetid,Weights
0,45,1511.66136242458
0,92,307.20000000000005
0,98,33717.3659124
0,126,196232.46384
0,170,3129.6120770007155
0,179,153075.0
0,185,62460.803379200006
0,189,722334.6228748873
0,192,104916.8
0,207,151422.97320117115
0,217,17092.000965999985
0,237,81339.0
0,239,18822.8
0,247,86302.75235635201
0,251,6833.555669865221
0,253,21692.640000000003
0,270,77797.75328039525
0,280,111419.5712
0,284,23765.504
0,290,10998.81216
0,299,14746.517503999998
0,306,2890.5624517933543
0,321,125856.0
0,324,3342.805317204649
0,327,70000.0
0,331,269607.980695319
0,348,101231.0
0,354,29591.59999999999
0,357,67192.50575360001
0,373,24823.640000000003
0,385,40947.8
0,386,13285.920000000002
0,387,3205.76
0,392,63930.558768
0,403,13806.484430612543
0,431,822.8799999999998
0,438,521.8304000000002
0,450,75000.0
0,457,23681.280615872005
0,462,30.80000000000001
0,479,71687.68000000001
0,482,5156.0
0,484,97.3078528
0,490,20355.927244800005
0,501,7561.2
0,509,164867.0
0,513,4101.120000000001
0,527,28153.915976868855
0,532,30496.0
0,538,4159.569201000009
0,547,3924.480000000001
0,598,32000.0
0,605,577.95936256
0,612,13661.0
0,619,8707.039999999999
0,621,6305.4000000000015
0,633,2880.819200000001
0,636,2000.0
0,659,12402.4
0,670,17434.4
0,696,3066.4
0,697,5115.0
0,706,2580.563314924743
0,717,5000.0
0,726,3908.011517598125
0,729,2347.7599999999948
0,732,1626.4159999999974
0,735,637.44
0,737,3072.0
0,744,3444.0
0,750,817.7999999999993
0,751,9988.832284680544
0,752,3892.0
0,757,34242.712
0,774,5000.0
0,807,156.0
0,839,92.79897599999993
0,842,2817.279999999997
0,845,15998.0
0,847,417.59999999999854
0,850,68795.25843033458
0,852,522.8410067534054
0,854,40000.0
0,866,661.6
0,874,1715.0
0,878,30865.6
0,888,11021.6
0,891,3915.68020054986
0,895,18728.0
0,914,870.7896341902133
0,938,5024.768000000001
0,940,32985.0
0,972,548.846319104
0,975,2715.4389744115288
0,992,6516.0
0,994,19948.800000000003
0,997,347.39999999999986
0,999,2457.0
0,1021,7044.0
0,1022,3222.8351999999986
0,1039,449.024
0,1050,506.2328320000001
0,1067,22272.199999999997
0,1112,64829.0
0,1150,27871.0
0,1156,60944.0
0,1169,6292.4800000000005
0,1190,28162.0
0,1197,5.695999999999913
0,1224,3040.0
0,1227,9046.0
0,1243,3086.88273408
0,1255,721.0
0,1262,13672.0
0,1270,4888.0
0,1290,50103.0
0,1305,78.0
0,1314,3333.6000000000004
