Sourceid,Targetid,Weights
0,7,141115.08737347205
0,12,51602.42440175655
0,45,3690.579498106885
0,47,12631.199999999995
0,121,2097.1520000000005
0,159,83553.4716928
0,169,1888.8380252808508
0,183,126180.37732792676
0,184,9831.670411060846
0,187,23304.336000000003
0,207,394513.1495424001
0,237,30051.139584000008
0,256,35383.81127679999
0,264,152681.0
0,267,12142.02996589855
0,280,31849.824
0,283,2478.5999999999913
0,286,19134.4
0,288,12.385029998352085
0,299,36002.23999999999
0,306,208.01734574079967
0,324,8161.14579395666
0,330,2671.520000000004
0,337,5311.84
0,345,20474.521181388212
0,346,18976.0
0,363,3926.749347840001
0,392,103729.7659
0,412,74068.8
0,417,48199.0
0,419,18730.663999999997
0,422,3304.128512000001
0,425,1483.7512166399997
0,433,7219.048665999995
0,438,1274.0
0,484,237.568
0,486,1507.0
0,490,49697.088
0,501,4156.0
0,527,38527.0
0,531,7401.944319999997
0,537,2041.0
0,549,10658.0
0,572,51304.0
0,593,2427.199999999999
0,596,2689.8848798474246
0,597,242.4
0,605,1411.0335999999998
0,621,5286.9201920000005
0,629,8963.2
0,630,2573.879999999999
0,669,40.345599999999635
0,706,45.734094422015914
0,721,211.84000000000017
0,724,1743.0400000000009
0,725,6458.982400000002
0,726,5430.342400789709
0,735,37.538014167040025
0,757,34823.0
0,761,146.6777599999998
0,777,1861.3999999999976
0,779,6268.544000000001
0,786,16350.612245708804
0,801,2309.627052032001
0,817,7.167999999999999
0,839,226.55999999999972
0,849,31508.608000000004
0,852,1276.467301644056
0,875,555.0112767999999
0,884,10694.0
0,889,17086.0
0,893,16.930224209920006
0,911,688.8960000000002
0,914,2125.9512553472
0,921,1404.986996514816
0,926,2412.643008
0,940,31600.800000000003
0,962,740.0
0,965,2616.5247999999992
0,972,2669.9776
0,980,13147.750400000004
0,989,8684.320713437348
0,999,583.4342400000002
0,1023,1915.7199999999991
0,1050,1235.92
0,1072,2788.3999999999996
0,1106,2000.0
0,1126,1028.8400000000038
0,1144,1361.5999999999997
0,1153,3.5734127902720005
0,1231,8180.122576027679
0,1235,358.84009259008
0,1240,478.0799999999999
0,1255,327.9360000000001
0,1260,1002.1999999999998
0,1270,4381.6
0,1288,243.8758399999999
0,1346,7855.5999999999985
0,1355,5137.094400000001
0,1360,8031.359856090048
0,1384,20413.184
0,1396,10625.0
0,1401,933.4966400000004
0,1410,5817.5424
0,1424,2674.4
0,1428,5179.0
0,1440,15050.816757760009
